ID_Cliente	Investimento_Fixa	Investimento_Tesouro	Investimento_Poupanca	Rendimento_Liq_12M	Saldo_Conta	Investiu_Variavel_6M
0603	4002.31	0	669.36	147.05	0	0
0604	1971.53	0	0	40.10	711.22	0
0605	0	0	7851.00	8.95	0	0
0606	2486.69	8275.97	4525.19	84.86	0	0
0607	3962.25	7316.79	0	25.92	0	0
0608	12272.39	3115.19	2875.26	768.99	0	0
0609	8084.72	2914.32	0	487.50	700.26	0
0610	7105.51	1645.72	0	295.37	0	0
0611	4605.53	0	0	16.55	520.18	0
0612	6191.68	0	0	54.85	714.00	0
0613	6146.78	13253.15	0	98.61	0	0
0614	1167.41	0	0	22.18	4528.49	0
0615	5705.74	0	0	106.17	385.68	0
0616	0	3003.59	0	85.22	0	0
0617	5332.74	0	0	130.41	1947.81	0
0618	9444.67	2297.06	0	10.94	0	0
0619	0	5517.51	0	201.37	649.58	0
0620	6690.81	0	3251.84	286.36	0	0
0621	3019.79	3561.38	0	125.92	80.86	0
0622	4402.25	2489.09	0	250.66	0	0
0623	0	2014.77	0	54.15	0	0
0624	2674.29	2111.23	0	170.45	0	1
0625	5847.17	5007.97	0	158.38	0	0
0626	3731.76	4405.38	0	397.20	0	0
0627	3593.23	2181.31	1193.10	211.95	791.52	0
0628	14312.05	0	0	23.57	0	0
0629	1958.35	3713.53	0	63.50	377.96	0
0630	11285.60	1305.89	0	174.96	1031.42	0
0631	5820.51	3936.36	0	160.98	0	0
0632	2483.03	2255.12	424.77	115.17	642.60	0
0633	1723.30	12518.25	0	438.13	91.14	0
0634	1675.03	5799.66	0	358.64	0	0
0635	2357.61	1609.63	0	118.90	0	0
0636	8519.47	2198.13	0	48.62	2533.49	1
0637	2353.67	2819.70	0	215.25	0	0
0638	1072.47	0	3485.47	50.38	0	0
0639	6919.45	6202.82	0	32.87	0	0
0640	1692.79	5303.00	0	12.07	0	0
0641	2195.05	0	0	56.03	1569.76	0
0642	1363.44	0	0	35.63	0	0
0643	3672.32	16257.93	718.99	866.97	0	0
0644	11419.06	1872.85	0	120.26	0	0
0645	2202.62	0	0	80.16	0	0
0646	2181.98	0	0	8.95	330.21	0
0647	1426.53	1278.11	0	87.65	0	0
0648	5012.11	0	1095.26	28.00	0	0
0649	7534.33	1414.38	0	383.32	0	0
0650	3857.44	0	0	28.69	0	0
0651	8644.44	3026.77	0	309.32	0	0
0652	1036.70	1813.98	0	19.53	178.57	0
0653	10737.25	0	0	93.12	186.33	0
0654	0	1064.44	0	45.21	1225.78	0
0655	4886.82	2931.22	0	50.00	0	0
0656	0	1308.96	0	60.47	0	0
0657	2763.48	0	0	20.34	0	0
0658	0	1143.58	0	9.04	0	0
0659	6860.63	0	0	231.38	0	0
0660	1319.11	10250.85	0	130.66	561.55	0
0661	2048.41	1207.45	964.06	129.16	0	0
0662	3803.13	0	0	36.48	0	0
0663	4767.84	1702.92	5790.22	45.63	2592.45	0
0664	16294.34	2293.49	0	466.04	0	0
0665	8841.49	8627.78	613.32	578.69	472.05	1
0666	2300.71	3467.84	0	121.00	707.46	0
0667	2407.72	0	0	54.18	0	0
0668	6698.64	2410.85	0	44.99	2121.17	0
0669	0	3821.16	0	9.13	0	0
0670	1885.15	0	0	54.77	0	0
0671	4940.66	0	0	223.19	366.75	0
0672	6304.80	0	0	34.95	0	0
0673	4129.87	8245.49	0	159.28	0	0
0674	4810.58	1017.78	0	81.77	800.21	0
0675	4158.44	1886.07	0	281.60	0	0
0676	4584.20	5475.80	0	67.15	0	0
0677	5583.81	11750.16	0	156.34	234.72	0
0678	16649.94	0	809.49	565.19	2766.24	1
0679	0	1477.25	0	9.52	0	0
0680	4641.71	0	0	216.56	0	0
0681	1167.00	0	0	38.33	0	0
0682	3061.14	7000.36	0	9.26	0	0
0683	5266.41	4017.02	0	339.99	0	0
0684	3650.33	3783.12	0	41.87	0	0
0685	5022.51	2807.06	0	387.24	3747.06	0
0686	2619.73	2224.67	1112.07	9.02	0	0
0687	8429.74	4488.46	0	88.60	0	0
0688	2496.23	7488.78	0	380.76	2749.88	0
0689	8611.77	0	0	148.03	10.19	0
0690	1950.57	0	1899.46	9.62	0	0
0691	8760.59	5407.50	0	521.35	714.91	0
0692	2905.33	3007.76	0	176.56	0	0
0693	1195.76	0	2463.48	17.01	0	0
0694	1418.81	2431.16	0	124.06	2081.02	0
0695	0	10863.30	703.40	530.80	156.19	0
0696	8626.68	16151.03	197.88	704.72	0	0
0697	0	2577.51	0	27.56	0	0
0698	2054.54	0	0	49.16	0	0
0699	2713.98	0	0	52.39	0	0
0700	2062.03	4444.03	0	11.30	0	0
0701	2390.26	1674.66	0	88.42	0	0
0702	2240.91	5564.21	0	124.49	0	1
0703	1323.56	0	0	30.30	2866.32	0
0704	2664.33	2732.42	0	131.22	0	0
0705	2672.30	0	0	70.46	0	0
0706	9373.62	0	0	45.11	1285.64	0
0707	0	2624.82	0	69.03	0	0
0708	10686.53	7148.17	0	49.82	2836.29	1
0709	3401.98	1589.24	2918.76	101.11	0	0
0710	4035.56	3674.03	0	139.72	0	0
0711	0	1311.93	0	19.14	5923.35	0
0712	3180.29	4771.93	5657.23	22.23	3844.50	0
0713	12006.74	3927.20	0	491.57	0	0
0714	9538.52	0	0	32.96	0	0
0715	0	3424.98	0	76.89	0	0
0716	1503.50	1006.78	0	69.28	0	0
0717	2206.20	0	0	73.56	0	0
0718	2749.39	0	0	11.07	0	0
0719	3633.08	2645.42	0	258.12	0	0
0720	7139.04	0	1378.48	75.02	782.87	0
0721	2119.69	2183.07	0	69.01	0	0
0722	3175.56	4803.57	0	208.60	0	0
0723	4100.17	0	0	87.83	97.44	0
0724	3104.47	4911.74	2705.93	317.56	829.29	0
0725	5094.63	0	0	168.93	1403.29	0
0726	7763.37	4573.77	0	223.38	0	1
0727	8926.27	1073.04	0	465.16	2018.43	0
0728	15851.25	0	15107.28	434.45	0	0
0729	6693.42	4392.86	0	482.73	2118.22	0
0730	6319.27	0	0	52.82	1190.94	0
0731	3918.34	0	0	147.85	0	0
0732	4101.20	2995.60	0	229.71	247.01	0
0733	6591.49	2490.76	0	401.79	0	0
0734	5233.01	3449.76	0	278.41	0	0
0735	0	1735.02	0	69.57	0	0
0736	7534.28	13486.35	0	459.11	0	0
0737	21501.15	0	0	32.22	0	0
0738	13988.44	1948.35	0	459.08	0	0
0739	1090.83	17320.38	0	10.46	0	0
0740	4274.35	2467.18	0	9.14	0	0
0741	10349.76	7077.11	5141.63	674.76	0	0
0742	1230.44	8610.63	0	269.47	0	0
0743	1720.83	1609.41	0	75.95	2563.83	0
0744	0	2141.05	0	47.23	0	0
0745	2836.11	0	0	49.14	0	0
0746	4485.18	1088.84	0	253.58	0	0
0747	6800.29	0	0	12.00	0	0
0748	1908.32	2532.51	0	220.54	575.78	0
0749	10234.24	0	0	265.21	3.83	0
0750	1301.40	2354.14	0	77.60	2684.99	0
0751	6117.49	0	0	48.01	0	0
0752	1686.13	3922.97	0	9.01	0	0
0753	3566.00	1872.54	793.94	200.58	0	0
0754	0	2844.79	0	45.61	0	0
0755	8741.10	0	0	65.72	63.78	0
0756	2483.02	8025.93	0	287.55	0	0
0757	4435.21	1512.96	0	241.72	1020.24	0
0758	13312.53	1769.39	0	11.78	539.08	0
0759	3128.61	2345.32	1397.79	99.97	113.18	0
0760	0	3316.24	0	16.12	3283.08	0
0761	3746.38	3036.44	0	175.77	0	0
0762	1671.76	2594.39	0	185.23	0	0
0763	21139.87	0	0	204.38	0	0
0764	1572.25	1748.88	0	53.98	0	0
0765	2838.17	3845.60	0	35.42	0	1
0766	2158.56	3985.30	0	126.67	1341.80	0
0767	3908.30	8717.02	0	440.63	0	0
0768	1482.26	1919.46	0	9.03	187.90	0
0769	7702.03	3004.63	0	23.79	0	0
0770	8051.39	1472.64	0	470.47	0	1
0771	8454.80	5239.76	0	137.96	0	0
0772	1005.72	0	0	45.87	0	1
0773	0	1140.02	0	22.92	1606.07	0
0774	0	1203.02	0	34.43	60.42	0
0775	2167.24	7450.72	0	423.37	0	0
0776	5712.65	2356.31	0	25.95	0	0
0777	9692.47	8132.87	0	355.09	0	0
0778	1031.75	1122.77	830.10	54.36	0	0
0779	3153.66	2246.72	1732.61	80.06	0	0
0780	3697.34	4721.43	0	52.12	0	0
0781	8470.12	16505.68	0	941.88	6215.36	0
0782	2207.38	2011.86	1158.86	156.29	0	0
0783	5901.18	2310.80	0	392.33	0	0
0784	1700.08	2393.59	0	203.44	1023.06	0
0785	1837.31	0	0	61.99	837.60	0
0786	7860.93	3132.02	0	441.64	0	0
0787	0	3392.29	0	94.39	0	0
0788	0	1015.46	0	37.77	0	0
0789	7229.40	2956.78	0	243.05	0	0
0790	7518.49	4573.43	0	390.16	1275.64	0
0791	5014.74	1439.05	0	168.52	0	0
0792	1124.62	1281.32	3126.17	11.97	0	0
0793	9950.97	2289.42	0	156.81	0	0
0794	6400.67	1357.76	0	281.86	0	0
0795	4183.46	3105.80	0	323.02	0	0
0796	7906.15	5160.14	1252.64	389.13	0	0
0797	0	3429.13	0	133.35	46.89	0
0798	1007.85	0	0	35.55	3751.14	0
0799	2783.12	2299.41	0	40.92	0	0
0800	2886.02	1682.79	0	215.02	0	0
0801	1548.29	0	0	52.94	905.65	0
0802	3389.66	1750.85	0	197.95	653.18	0
0803	14958.56	0	376.95	522.15	0	0
0804	1156.68	2457.09	2747.22	44.44	0	0
0805	1783.76	0	0	86.95	134.61	0
0806	1284.03	4125.33	0	12.38	0	0
0807	0	7718.68	0	363.60	0	0
0808	1021.50	1020.28	0	99.63	0	0
0809	1313.75	0	0	60.34	925.21	0
0810	1680.66	6642.48	0	324.97	0	0
0811	6357.53	1123.15	0	323.63	6096.82	0
0812	3859.74	3385.90	0	274.45	0	0
0813	4019.38	5105.60	0	256.35	0	0
0814	0	2204.79	0	100.56	0	1
0815	9212.45	5311.84	0	261.76	0	0
0816	2674.12	2444.08	0	202.94	0	0
0817	0	6001.26	0	223.33	0	0
0818	7466.24	2617.99	0	357.36	120.61	0
0819	1705.64	1852.25	0	75.37	0	0
0820	7838.85	0	0	60.28	0	0
0821	2648.39	5557.51	0	203.48	0	0
0822	0	8082.46	0	135.34	1475.32	0
0823	0	0	9200.75	58.57	0	0
0824	3931.23	1018.95	0	108.81	1418.04	1
0825	0	1007.95	0	42.40	0	0
0826	3420.87	4884.90	0	343.81	0	0
0827	0	1103.11	0	51.20	0	0
0828	3370.05	0	0	118.14	0	0
0829	2474.64	0	0	73.97	0	0
0830	2462.68	1859.64	0	160.28	0	0
0831	0	4939.65	0	185.21	2255.35	0
0832	2198.12	0	854.87	41.59	0	0
0833	4505.99	3545.01	100.91	104.81	112.61	0
0834	1209.40	2090.45	0	52.43	0	0
0835	0	4064.17	0	70.24	0	0
0836	3695.67	2443.93	0	193.13	0	0
0837	4574.28	0	0	30.54	0	1
0838	7082.41	7287.93	0	348.33	828.19	0
0839	5395.18	11272.70	0	746.15	1201.33	1
0840	1752.43	12550.69	0	299.56	945.14	0
0841	18091.27	1753.30	0	270.24	982.13	1
0842	3502.20	2032.18	0	179.45	261.16	0
0843	2177.42	1137.86	0	90.68	0	0
0844	6441.65	0	0	309.40	0	0
0845	0	3531.70	4986.72	104.72	0	0
0846	0	5331.54	0	93.94	961.66	0
0847	5305.10	6600.37	585.35	169.31	6532.80	0
0848	0	2399.76	0	114.05	0	0
0849	7372.60	3832.58	0	159.21	0	0
0850	7120.77	0	0	75.07	0	0
0851	2156.26	3106.45	0	158.84	0	0
0852	5322.78	1183.64	0	56.91	0	1
0853	6136.05	4692.06	0	71.91	0	0
0854	3146.50	0	324.21	18.60	0	0
0855	1399.62	0	0	29.49	0	0
0856	1872.87	3350.74	0	128.76	2553.76	0
0857	17815.83	4548.75	0	206.05	0	0
0858	1174.81	0	484.94	8.97	385.59	0
0859	7064.15	10805.29	0	755.64	0	0
0860	3700.88	2594.42	0	192.93	2038.68	1
0861	7659.63	7289.46	0	53.92	0	0
0862	0	2656.45	0	109.69	0	0
0863	2692.77	4559.04	1075.06	201.80	0	0
0864	3382.02	0	0	153.94	0	0
0865	5190.80	0	119.24	84.87	1261.88	0
0866	6197.01	3194.08	0	170.97	997.48	0
0867	1480.66	4476.24	0	221.75	1686.89	0
0868	2155.57	0	0	30.70	0	0
0869	1047.56	2621.89	0	45.41	0	0
0870	0	1565.05	0	72.03	0	0
0871	3573.04	0	0	21.54	0	0
0872	3198.31	6078.93	0	299.31	1160.59	0
0873	3460.96	3658.13	0	334.57	0	0
0874	7837.78	0	0	153.85	1320.04	0
0875	2854.42	1405.74	794.11	51.96	0	0
0876	17196.86	5050.92	528.70	115.73	0	0
0877	2105.21	0	0	89.51	1475.75	0
0878	8832.38	3292.83	0	191.13	0	0
0879	5408.11	7733.14	0	602.84	0	0
0880	3748.72	0	1280.81	53.51	0	0
0881	0	2850.93	0	125.52	0	0
0882	4530.29	1616.00	0	241.07	0	0
0883	3292.63	3621.20	0	299.09	0	0
0884	3487.05	3253.33	755.76	209.65	0	0
0885	9050.33	1137.49	0	471.66	0	0
0886	3721.03	5088.15	0	190.93	465.80	0
0887	4918.43	4384.15	320.31	171.41	0	0
0888	4690.40	1190.41	0	167.49	111.63	0
0889	0	3314.65	0	77.24	929.45	0
0890	8082.28	0	855.29	183.97	1017.62	0
0891	1561.81	0	0	33.50	1386.55	1
0892	2381.24	1243.04	0	104.17	402.57	0
0893	5611.87	0	0	36.33	0	0
0894	4616.87	1465.60	0	254.22	1690.83	0
0895	4694.80	6199.41	0	315.42	0	0
0896	0	3269.30	0	82.75	551.72	0
0897	3898.93	2361.28	800.26	205.75	0	0
0898	18015.34	3854.62	0	19.89	10.38	0
0899	1176.03	6171.83	0	228.91	0	1
0900	9442.07	2361.60	0	494.29	426.59	0
0901	3952.27	1652.22	0	70.45	0	0
0902	4205.63	2667.63	0	106.22	0	0
0903	4207.93	2459.87	0	168.94	3384.62	0
0904	0	8671.70	0	308.04	0	0
0905	1883.49	6627.15	818.79	135.87	990.85	0
0906	4225.44	2100.47	0	120.53	0	0
0907	3297.86	0	0	83.79	1403.64	0
0908	8056.01	0	8789.66	25.12	0	0
0909	1902.09	0	0	41.43	2178.42	0
0910	16265.23	5364.67	0	416.81	3073.93	1
0911	0	6855.02	0	280.89	1729.68	0
0912	7181.92	2862.11	1013.23	142.03	0	0
0913	5016.56	2093.15	0	180.46	0	0
0914	1580.13	0	3200.19	73.64	0	0
0915	2685.46	13547.08	1541.21	75.59	1232.74	0
0916	2198.05	2030.81	0	195.58	421.98	0
0917	0	5671.35	0	118.46	225.79	0
0918	5086.68	3013.11	159.35	307.10	2391.54	0
0919	5916.92	3992.60	0	303.78	0	1
0920	3517.66	4855.81	0	109.98	0	0
0921	5887.58	9219.24	0	605.43	1793.89	1
0922	0	1116.81	0	34.03	0	0
0923	6115.46	1187.40	0	151.68	0	0
0924	0	1738.22	0	73.17	2971.93	0
0925	1203.14	4883.42	0	179.77	454.71	0
0926	1239.86	1948.79	0	147.86	1033.99	0
0927	8927.20	1870.64	0	231.51	0	0
0928	5057.99	3107.98	1644.70	396.96	327.87	0
0929	2392.19	1968.27	0	9.61	0	0
0930	3913.29	7157.40	0	290.97	588.71	0
0931	1827.35	0	0	25.36	0	0
0932	9754.95	10536.43	0	100.37	0	0
0933	11578.51	1409.41	0	323.67	0	0
0934	5272.19	1733.76	0	116.10	0	0
0935	0	1529.93	1114.92	62.55	0	0
0936	7788.64	4134.84	0	482.41	0	0
0937	0	6382.94	0	108.23	0	0
0938	1823.55	1565.36	0	128.11	2132.13	0
0939	3196.38	0	0	29.42	0	0
0940	0	2529.32	0	32.26	1892.54	0
0941	4928.77	7507.26	1162.41	287.99	2962.39	0
0942	1101.79	1383.16	0	84.12	0	0
0943	0	2206.73	0	21.26	0	0
0944	7486.52	0	0	111.57	208.70	0
0945	1030.24	7431.95	0	236.46	67.66	0
0946	9416.30	10919.63	0	232.69	0	1
0947	0	2842.17	0	130.88	0	0
0948	1372.43	4716.65	0	185.94	2157.39	0
0949	1907.28	0	0	35.52	0	0
0950	0	4082.63	0	164.87	0	0
0951	2301.02	1265.20	0	11.60	0	0
0952	3067.02	3090.40	0	291.83	0	0
0953	0	6454.30	0	115.64	0	0
0954	5054.47	1084.42	0	230.82	981.97	0
0955	8611.76	2690.09	155.78	61.74	0	0
0956	0	2344.35	3605.58	80.93	288.85	0
0957	6715.84	0	0	180.11	4094.16	1
0958	7872.56	0	0	127.34	0	0
0959	5598.45	2114.58	0	192.84	810.76	0
0960	1929.57	3779.77	0	159.20	0	0
0961	8578.13	0	0	424.28	2436.74	0
0962	0	2165.86	0	45.52	0	0
0963	10629.32	3331.34	0	135.15	0	0
0964	2369.58	0	0	80.81	0	0
0965	11276.71	0	0	530.71	0	0
0966	7658.63	1018.70	0	402.85	1370.66	0
0967	2583.97	3090.18	0	139.63	500.82	0
0968	14816.46	1488.04	0	465.28	0	0
0969	3696.95	2622.84	0	74.93	0	0
0970	13095.48	1843.57	0	441.24	0	0
0971	5539.12	0	0	117.24	0	0
0972	1226.78	5625.56	0	184.00	1538.92	0
0973	5942.24	1848.58	0	311.88	0	0
0974	1501.02	0	0	11.29	0	0
0975	5465.88	0	0	56.33	0	0
0976	1588.97	3255.66	0	58.43	300.20	0
0977	0	2828.43	443.48	131.22	1263.32	0
0978	2668.21	4881.09	0	302.10	327.76	1
0979	3466.80	5379.53	0	196.83	0	0
0980	0	6804.90	0	231.28	0	0
0981	3862.96	2137.72	0	38.80	0	0
0982	2224.15	13088.33	0	725.76	0	0
0983	7193.68	1351.20	4612.56	127.39	0	0
0984	0	5078.45	0	197.88	0	0
0985	2129.06	0	0	29.32	0	0
0986	6389.61	1405.14	213.09	336.70	947.58	1
0987	1942.41	6030.55	0	387.05	0	0
0988	0	4908.82	514.09	61.54	0	0
0989	1986.42	0	0	10.99	0	0
0990	0	1865.25	0	60.20	0	1
0991	18097.81	0	0	599.77	2121.23	0
0992	7754.18	1579.61	0	33.01	146.28	0
0993	2748.48	3486.50	0	134.98	0	0
0994	6995.67	1094.15	0	337.25	0	0
0995	2863.64	1780.50	0	219.59	0	0
0996	4281.49	0	0	9.27	0	0
0997	3328.35	4942.64	0	68.51	1493.81	0
0998	1783.38	0	371.75	15.04	321.70	0
0999	0	6250.93	0	133.08	2520.38	0
1000	4622.09	2439.98	0	101.37	1853.19	0
1001	1470.09	0	0	71.07	0	0
1002	0	5929.70	0	238.16	0	0
1003	1702.17	2293.80	0	157.81	0	0
1004	0	1631.26	3686.64	70.31	0	0
1005	1449.63	8873.19	0	208.41	745.60	1
1006	2444.89	5714.66	0	382.25	0	0
1007	6320.30	1094.90	0	38.41	0	0
1008	1285.74	4441.92	0	38.61	0	0
1009	7898.65	0	0	176.70	556.65	0
1010	3786.87	3708.18	0	178.09	0	0
1011	3485.63	1015.92	0	207.92	0	0
1012	1164.75	4511.33	0	234.88	0	0
1013	29244.89	7541.15	0	323.78	0	1
1014	2166.41	0	0	85.88	0	0
1015	7732.54	0	678.09	309.20	0	0
1016	1672.58	1862.05	0	115.02	0	0
1017	2720.50	7678.36	0	307.04	0	0
1018	1289.09	3839.82	0	119.86	5403.76	0
1019	2194.32	0	90.84	106.86	134.03	0
1020	7285.90	6946.84	0	379.07	0	0
1021	3289.27	0	0	77.43	46.73	0
1022	0	7296.26	0	156.66	0	0
1023	1224.37	3427.08	0	17.20	0	0
1024	4975.41	0	0	173.26	0	0
1025	4207.79	0	0	119.23	0	0
1026	3421.15	9101.16	0	64.61	2104.49	0
1027	16898.86	0	0	466.64	0	0
1028	1405.99	3925.05	0	180.04	1249.72	0
1029	1676.07	1025.67	0	26.36	280.37	0
1030	0	0	682.66	9.62	3252.83	0
1031	3687.97	0	5707.72	189.99	0	0
1032	3505.71	5066.26	0	233.63	0	0
1033	3614.21	3250.78	0	101.17	0	0
1034	5597.56	1083.98	0	254.02	3831.67	0
1035	10431.98	1277.90	0	126.68	0	0
1036	1255.08	0	0	11.97	0	0
1037	6929.56	3662.07	0	528.79	0	0
1038	7946.61	2250.65	0	313.22	272.62	0
1039	1380.76	7134.37	0	81.07	0	0
1040	2762.00	1320.95	0	33.28	468.26	0
1041	9185.81	2665.69	0	237.27	0	0
1042	0	1802.24	0	67.04	3808.66	0
1043	3043.61	1324.15	0	90.83	0	0
1044	5939.46	6531.73	0	41.26	0	0
1045	1831.67	1275.94	0	124.35	160.71	0
1046	3991.62	1888.30	0	231.25	0	0
1047	0	3358.09	0	71.63	244.83	0
1048	3034.24	2329.06	0	82.71	0	0
1049	1677.14	2206.06	0	63.21	0	0
1050	2380.70	3984.06	0	220.57	0	0
1051	0	0	903.05	8.94	0	0
1052	0	4163.94	0	154.75	0	0
1053	11016.30	2692.25	0	589.22	0	0
1054	1220.70	0	0	23.00	0	0
1055	0	0	280.74	10.63	0	0
1056	0	1100.80	0	34.28	1655.05	0
1057	6435.34	3476.44	0	200.50	0	0
1058	1644.76	5627.11	0	142.13	807.27	0
1059	2516.41	3002.74	0	48.70	0	0
1060	0	3032.77	0	62.48	0	0
1061	4856.88	4233.07	0	37.77	29.88	0
1062	2224.16	5918.36	0	228.07	0	0
1063	4936.83	0	0	242.47	0	0
1064	6620.45	0	0	251.05	2902.15	0
1065	6631.47	0	0	86.92	787.73	0
1066	1222.33	8290.47	0	208.26	0	0
1067	0	1863.47	0	90.69	2222.80	1
1068	1841.66	1968.27	722.25	133.30	0	0
1069	3162.27	3132.41	0	69.73	0	0
1070	11923.11	0	0	322.32	1412.40	0
1071	3345.53	0	0	104.66	776.40	0
1072	0	1447.32	0	31.37	0	0
1073	3913.18	1698.62	0	130.79	145.39	0
1074	2275.46	1170.62	0	152.13	75.49	0
1075	18286.12	0	0	724.37	772.77	1
1076	3477.51	4376.86	0	160.38	1184.40	0
1077	2392.88	3750.44	0	256.79	547.56	0
1078	2539.40	0	0	31.60	0	0
1079	0	4451.88	0	121.01	3252.56	0
1080	1751.56	5748.92	0	71.18	706.22	0
1081	4632.35	4595.69	0	78.48	0	0
1082	2031.49	2939.03	0	23.22	0	0
1083	5146.83	2593.47	0	323.39	0	0
1084	0	1728.43	0	62.07	615.78	0
1085	0	8898.22	0	25.70	0	0
1086	2163.65	3980.07	1818.55	280.79	0	0
1087	7624.40	2561.37	0	9.86	0	0
1088	0	1630.82	3159.40	79.74	0	0
1089	2611.78	0	0	105.29	909.54	0
1090	0	0	44.64	10.36	148.02	0
1091	1587.91	3859.32	0	84.19	32.79	0
1092	6214.58	8028.77	0	333.24	0	0
1093	0	2289.00	0	35.98	0	0
1094	3690.31	0	0	117.56	405.39	0
1095	1538.78	2244.47	0	160.10	0	0
1096	6571.78	0	0	187.86	687.94	0
1097	2427.91	6407.41	0	13.95	0	0
1098	2503.54	0	555.15	38.95	4719.33	0
1099	0	3454.11	0	92.97	0	0
1100	2311.42	0	1205.29	43.55	0	0
1101	1741.39	0	0	25.49	880.74	0
1102	2223.25	3856.67	2805.67	101.02	0	0
1103	2077.14	2734.18	0	9.00	0	0
1104	3498.48	0	0	32.71	869.90	0
1105	3391.65	6572.47	0	101.78	0	0
1106	0	10614.79	0	182.64	105.64	0
1107	1777.99	0	0	12.42	0	0
1108	2066.86	3062.19	0	190.00	1006.19	0
1109	1906.84	3478.66	0	122.27	0	0
1110	9901.84	2750.97	0	242.05	0	0
1111	0	1099.98	0	42.04	0	0
1112	3557.35	1064.23	0	53.50	1040.43	0
1113	0	1977.56	0	36.34	0	0
1114	3365.16	3690.20	0	170.90	2488.41	1
1115	3095.71	0	0	83.37	0	0
1116	6843.97	3326.12	0	441.77	0	0
1117	18810.62	2208.31	0	228.72	0	0
1118	3333.88	0	0	70.36	0	1
1119	2120.84	1276.61	0	48.95	0	0
1120	6672.91	0	0	251.29	0	0
1121	2374.82	5228.19	0	41.88	0	0
1122	7977.19	0	2055.17	9.09	0	0
1123	6014.97	1384.36	0	114.15	656.24	0
1124	3556.15	3536.47	0	308.53	0	0
1125	4251.21	1944.83	0	32.98	251.63	0
1126	0	5680.65	0	102.64	1128.10	0
1127	4177.52	1051.97	0	27.28	0	0
1128	19066.55	2939.38	0	276.65	0	0
1129	2404.10	0	0	98.80	0	0
1130	8694.34	1281.49	0	68.24	0	0
1131	4232.49	2987.98	4015.20	234.99	0	0
1132	5081.05	16043.54	4330.75	1033.78	0	0
1133	5762.89	2052.49	0	367.98	2223.64	0
1134	3477.34	2962.77	0	168.75	0	0
1135	6766.45	2470.77	987.06	307.88	0	1
1136	8047.16	1140.22	0	310.56	592.42	1
1137	3104.69	6128.98	0	249.17	0	0
1138	13264.68	2735.61	163.97	478.19	399.47	1
1139	3149.67	0	0	88.44	0	0
1140	1415.45	4021.85	0	113.62	915.62	0
1141	0	2640.57	0	92.10	0	0
1142	12802.80	2102.79	0	67.66	1631.47	0
1143	5872.09	2922.41	0	436.00	0	0
1144	4961.22	1750.22	0	124.60	467.85	0
1145	2763.07	4538.61	0	283.41	0	0
1146	1467.75	2459.06	0	78.85	0	0
1147	0	3051.44	3753.07	173.97	0	0
1148	2014.03	12426.57	0	47.77	32.88	0
1149	3244.84	10395.16	940.77	250.12	1543.31	0
1150	8618.28	0	0	262.27	0	0
1151	5377.50	1257.24	0	134.98	2883.85	0
1152	11873.29	1176.35	0	416.56	0	1
1153	2193.04	2788.05	0	209.79	0	0
1154	15746.55	7127.34	0	844.11	0	0
1155	5477.66	0	0	162.63	0	0
1156	0	1401.62	1041.02	39.31	0	0
1157	5883.41	6187.09	0	405.87	0	0
1158	1140.20	8635.87	0	450.48	0	0
1159	2749.72	0	2001.12	23.87	7782.61	0
1160	0	1534.86	0	66.33	650.05	0
1161	2181.01	1795.63	0	101.57	0	0
1162	19267.86	0	0	446.07	0	0
1163	1318.31	2323.15	0	56.51	2072.94	1
1164	3262.76	0	0	131.95	0	0
1165	1132.96	0	0	46.38	1298.21	0
1166	4217.96	1978.79	0	172.99	0	0
1167	7010.62	1097.31	0	47.70	0	0
1168	6668.48	7809.97	0	630.77	1078.36	0
1169	12420.12	0	0	616.03	0	0
1170	4795.62	1776.68	0	276.95	227.34	0
1171	4433.09	3217.73	0	141.34	0	0
1172	7034.81	3274.06	7000.71	254.52	0	0
1173	0	4240.77	0	101.03	0	0
1174	2048.12	1360.94	0	69.90	139.36	0
1175	1362.88	0	0	39.58	0	0
1176	2350.89	7890.89	0	12.90	0	0
1177	0	6088.39	0	276.83	0	0
1178	6103.41	0	0	54.19	0	1
1179	7297.43	0	0	360.50	0	1
1180	17262.63	1715.75	0	51.16	509.02	0
1181	3157.63	1883.48	3415.14	100.68	0	0
1182	1028.89	4574.75	0	92.05	388.11	0
1183	2263.82	2114.11	0	26.69	616.29	0
1184	0	4047.74	2192.39	148.60	0	0
1185	3681.38	2765.14	0	193.63	0	0
1186	3813.26	2538.60	0	48.63	0	0
1187	4358.18	1177.20	0	199.05	0	0
1188	2692.17	4052.34	0	162.95	0	1
1189	3180.20	0	0	76.43	0	0
1190	2524.28	1205.52	0	75.29	1135.95	0
1191	1281.70	0	0	61.00	0	0
1192	2913.39	0	0	23.79	694.87	0
1193	2916.22	1553.57	0	97.58	0	0
1194	17137.53	0	0	778.33	0	1
1195	3243.80	2576.36	0	54.00	0	0
1196	1277.45	4926.64	0	57.37	0	0
1197	6455.78	4103.80	0	238.35	0	0
1198	7946.73	1314.41	447.58	353.15	0	0
1199	0	10101.31	0	93.67	0	0
1200	1670.23	3276.88	0	76.46	0	0
1201	1586.07	4624.98	1695.54	86.94	1394.13	0
1202	0	5572.91	686.46	216.13	0	0
1203	1172.77	1797.22	0	91.91	0	0
1204	1577.94	3179.64	0	170.53	0	0
1205	0	2536.19	0	91.75	358.53	0
1206	7780.98	1636.07	0	372.93	0	0
