ID_CLIENTE	SCORE_CREDITO	GENERO	IDADE	TEMPO_RELACIONAMENTO	TIPO_PLANO	RENDA	CANCELOU
00482	468	Feminino	25	8.5	Pre_Pago	11591	1
00483	721	Masculino	37	4.8	Pos_Pago	11139	0
00484	608	Masculino	41	8.2	Pre_Pago	8515	0
00485	581	Masculino	48	3.9	Pre_Pago	7518	0
00486	647	Feminino	44	5	Pos_Pago	6408	0
00487	662	Masculino	46	3.1	Pos_Pago	7497	0
00488	598	Feminino	27	9.4	Pre_Pago	7288	0
00489	680	Masculino	38	5	Pre_Pago	6038	0
00490	535	Masculino	33	8.8	Pre_Pago	4531	0
00491	706	Masculino	37	4.1	Pos_Pago	9164	0
00492	609	Feminino	24	4.9	Pos_Pago	5161	0
00493	698	Masculino	40	4.6	Pos_Pago	7282	0
00494	601	Masculino	41	4.1	Pre_Pago	9718	0
00495	561	Masculino	61	3.7	Pre_Pago	5228	0
00496	613	Masculino	35	3.4	Pre_Pago	11105	0
00497	627	Masculino	22	8.3	Pos_Pago	8910	0
00498	673	Feminino	33	7.4	Pos_Pago	12606	0
00499	523	Masculino	42	3.4	Pos_Pago	11617	0
00500	525	Masculino	38	4.2	Pre_Pago	13154	0
00501	580	Feminino	36	3.3	Pre_Pago	8984	0
00502	639	Masculino	35	5.6	Pre_Pago	6675	0
00503	765	Feminino	37	6.2	Pre_Pago	6764	0
00504	634	Masculino	37	10.9	Pos_Pago	5117	0
00505	766	Feminino	31	3.4	Pos_Pago	11048	0
00506	772	Masculino	45	4.4	Pos_Pago	6086	0
00507	719	Masculino	37	3.5	Pos_Pago	3766	0
00508	655	Masculino	34	11.3	Pre_Pago	6744	0
00509	603	Masculino	39	8.6	Pre_Pago	15255	0
00510	605	Masculino	37	5.5	Pre_Pago	5678	0
00511	600	Feminino	45	6.8	Pos_Pago	5648	0
00512	740	Feminino	41	6.9	Pre_Pago	6550	0
00513	474	Masculino	44	10.6	Pre_Pago	3513	0
00514	594	Feminino	43	7.2	Pre_Pago	9006	0
00515	567	Masculino	59	5.1	Pre_Pago	7751	0
00516	707	Feminino	35	6.1	Pos_Pago	4908	0
00517	578	Masculino	55	3.9	Pre_Pago	7613	0
00518	623	Feminino	27	3.4	Pre_Pago	10119	0
00519	533	Feminino	18	5	Pre_Pago	6463	0
00520	596	Masculino	35	7.1	Pre_Pago	8412	0
00521	529	Masculino	30	7.1	Pre_Pago	8152	0
00522	900	Masculino	47	6.6	Pre_Pago	12085	0
00523	581	Masculino	45	8.8	Pos_Pago	4404	0
00524	708	Feminino	42	4.7	Pos_Pago	9847	0
00525	644	Feminino	24	3.7	Pre_Pago	5216	0
00526	596	Feminino	37	11.3	Pre_Pago	6594	0
00527	663	Masculino	42	3.6	Pre_Pago	4401	0
00528	819	Feminino	32	5.4	Pre_Pago	3285	0
00529	566	Masculino	19	5.9	Pre_Pago	9777	0
00530	703	Feminino	37	6.4	Pre_Pago	9264	0
00531	569	Masculino	27	3.3	Pre_Pago	9562	0
00532	547	Feminino	37	6	Pos_Pago	4467	0
00533	662	Masculino	40	6.3	Pre_Pago	7796	0
00534	596	Masculino	34	5.2	Pre_Pago	8197	0
00535	714	Feminino	50	5.2	Pre_Pago	8409	0
00536	716	Feminino	43	2.6	Pre_Pago	4381	0
00537	618	Feminino	35	1.9	Pos_Pago	6623	0
00538	608	Feminino	21	3.1	Pre_Pago	7383	0
00539	615	Masculino	39	7	Pre_Pago	7726	0
00540	669	Feminino	32	7.3	Pos_Pago	11117	0
00541	673	Masculino	64	4.5	Pre_Pago	6578	0
00542	419	Feminino	53	2.9	Pre_Pago	6174	0
00543	537	Feminino	57	7.9	Pre_Pago	6879	0
00544	537	Feminino	54	9.8	Pre_Pago	9000	0
00545	676	Masculino	43	7.5	Pos_Pago	3948	0
00546	535	Masculino	47	5.4	Pre_Pago	14181	0
00547	542	Feminino	46	7.7	Pre_Pago	5546	0
00548	608	Masculino	30	7.3	Pos_Pago	10000	0
00549	553	Masculino	32	10.6	Pre_Pago	16084	0
00550	607	Masculino	67	9.1	Pre_Pago	6482	0
00551	729	Masculino	55	5.4	Pre_Pago	3683	0
00552	452	Feminino	66	9.1	Pre_Pago	6277	0
00553	563	Feminino	25	4	Pre_Pago	8192	0
00554	607	Feminino	36	3.8	Pre_Pago	6671	0
00555	526	Masculino	34	2.4	Pre_Pago	11568	0
00556	756	Feminino	38	4.2	Pre_Pago	10745	0
00557	661	Masculino	37	4.7	Pre_Pago	9689	0
00558	635	Masculino	36	5.1	Pre_Pago	7417	0
00559	515	Feminino	31	3.6	Pre_Pago	4364	0
00560	581	Feminino	41	5.3	Pre_Pago	10060	0
00561	599	Feminino	36	5.8	Pos_Pago	9605	0
00562	644	Feminino	39	13.7	Pre_Pago	10538	0
00563	665	Masculino	45	8.4	Pos_Pago	10653	0
00564	688	Masculino	44	3.8	Pos_Pago	6911	0
00565	738	Feminino	32	3.3	Pre_Pago	8737	0
00566	548	Masculino	31	8.3	Pre_Pago	8881	0
00567	570	Masculino	40	9.8	Pos_Pago	8855	0
00568	711	Masculino	39	5.6	Pre_Pago	7283	0
00569	442	Feminino	39	8.8	Pre_Pago	4937	0
00570	615	Feminino	37	8.5	Pre_Pago	11601	0
00571	637	Masculino	43	15	Pos_Pago	12265	0
00572	556	Feminino	40	4.8	Pos_Pago	10066	0
00573	713	Masculino	47	8.8	Pos_Pago	4405	0
00574	688	Masculino	37	6.7	Pre_Pago	4550	0
00575	726	Masculino	38	9.9	Pre_Pago	9415	0
00576	612	Feminino	42	9.7	Pos_Pago	8640	0
00577	526	Feminino	28	4.5	Pos_Pago	6227	0
00578	660	Masculino	33	9.8	Pre_Pago	8933	0
00579	489	Masculino	31	4.9	Pre_Pago	4620	0
00580	550	Feminino	41	6.2	Pre_Pago	6265	0
00581	551	Feminino	44	5.2	Pre_Pago	8983	0
00582	552	Feminino	39	12.2	Pos_Pago	8500	0
00583	542	Masculino	24	9.3	Pos_Pago	7059	0
00584	646	Feminino	46	5.1	Pos_Pago	6618	0
00585	575	Masculino	62	4.7	Pre_Pago	8943	0
00586	516	Feminino	67	2.3	Pre_Pago	8602	0
00587	521	Masculino	52	5.5	Pre_Pago	5439	0
00588	576	Masculino	69	5.9	Pre_Pago	11418	0
00589	696	Masculino	36	4.1	Pre_Pago	10390	0
00590	539	Feminino	31	5.9	Pos_Pago	12158	0
00591	708	Feminino	40	7.8	Pos_Pago	6385	0
00592	690	Feminino	52	6.4	Pre_Pago	8287	0
00593	488	Feminino	57	4.4	Pre_Pago	5505	0
00594	621	Masculino	47	15.3	Pre_Pago	12743	0
00595	462	Feminino	35	8.5	Pre_Pago	12370	0
00596	625	Masculino	27	3.8	Pre_Pago	6462	0
00597	548	Feminino	29	12.1	Pre_Pago	8416	0
00598	519	Masculino	41	4.8	Pre_Pago	10795	0
00599	688	Feminino	41	3.8	Pre_Pago	6447	0
00600	660	Feminino	37	7.7	Pre_Pago	5587	0
00601	464	Feminino	35	3.5	Pre_Pago	2914	0
00602	734	Feminino	33	16.1	Pos_Pago	13740	0
00603	544	Masculino	55	11.8	Pre_Pago	8173	0
00604	574	Feminino	52	1.2	Pos_Pago	3463	0
00605	593	Feminino	19	2.6	Pos_Pago	4634	0
00606	668	Masculino	71	8.6	Pre_Pago	15662	0
00607	596	Feminino	35	2.7	Pre_Pago	4980	0
00608	663	Feminino	49	5.1	Pos_Pago	7062	0
00609	749	Masculino	28	4.7	Pre_Pago	9761	0
00610	756	Feminino	67	13.5	Pos_Pago	10381	0
00611	675	Masculino	29	5	Pos_Pago	5789	0
00612	571	Masculino	31	7.2	Pre_Pago	9205	0
00613	610	Feminino	35	6.2	Pre_Pago	5878	1
00614	524	Masculino	51	5.9	Pre_Pago	12352	0
00615	538	Masculino	25	4.6	Pos_Pago	8221	0
00616	511	Feminino	50	2.9	Pos_Pago	6400	0
00617	606	Masculino	34	11.8	Pre_Pago	7869	1
00618	572	Feminino	28	5	Pre_Pago	5415	0
00619	541	Feminino	26	4.8	Pre_Pago	11781	0
00620	497	Masculino	32	4.6	Pos_Pago	7781	0
00621	540	Masculino	43	4.2	Pre_Pago	15654	0
00622	653	Masculino	27	8.3	Pre_Pago	9150	1
00623	629	Masculino	26	2.1	Pre_Pago	7600	0
00624	662	Masculino	21	4.9	Pos_Pago	4739	0
00625	529	Masculino	33	7.8	Pos_Pago	6374	1
00626	538	Feminino	31	5.2	Pre_Pago	9036	0
00627	754	Masculino	35	4.2	Pre_Pago	2350	0
00628	748	Masculino	58	2.7	Pre_Pago	5001	0
00629	534	Masculino	44	8.9	Pos_Pago	5328	0
00630	500	Masculino	33	5.3	Pre_Pago	10118	0
00631	667	Feminino	56	3.7	Pre_Pago	5593	0
00632	610	Masculino	32	3.1	Pos_Pago	7777	0
00633	474	Feminino	42	3.1	Pre_Pago	7453	0
00634	575	Feminino	44	5.6	Pre_Pago	6831	0
00635	573	Feminino	38	7.9	Pre_Pago	7250	0
00636	768	Masculino	39	8.8	Pre_Pago	4367	0
00637	582	Feminino	28	4.2	Pos_Pago	12825	0
00638	575	Masculino	33	8.2	Pre_Pago	8760	0
00639	653	Feminino	30	3.4	Pre_Pago	10989	1
00640	480	Masculino	33	5.7	Pos_Pago	7675	0
00641	580	Masculino	40	5.7	Pre_Pago	7988	0
00642	550	Masculino	32	13.4	Pre_Pago	10174	0
00643	648	Masculino	40	2.6	Pre_Pago	4211	0
00644	578	Feminino	33	5.1	Pos_Pago	7825	0
00645	606	Feminino	29	4.9	Pos_Pago	4596	0
00646	557	Masculino	47	3.1	Pos_Pago	7291	0
00647	558	Masculino	27	8.8	Pos_Pago	4996	0
00648	663	Masculino	34	5.4	Pos_Pago	4060	0
00649	586	Masculino	48	3.3	Pos_Pago	8652	0
00650	712	Masculino	34	10.2	Pre_Pago	10464	0
00651	559	Masculino	34	7.4	Pre_Pago	12200	0
00652	546	Masculino	32	2.5	Pre_Pago	3821	0
00653	640	Feminino	34	4	Pre_Pago	8363	0
00654	693	Masculino	92	4.8	Pos_Pago	13783	0
00655	572	Masculino	42	9.6	Pre_Pago	8036	0
00656	689	Feminino	40	7.9	Pos_Pago	6938	0
00657	608	Masculino	25	5.5	Pre_Pago	5211	0
00658	551	Masculino	31	5.4	Pre_Pago	12512	0
00659	485	Feminino	55	6.6	Pre_Pago	3920	0
00660	465	Masculino	33	5.6	Pos_Pago	6684	0
00661	640	Masculino	64	8.8	Pre_Pago	4911	0
00662	703	Feminino	61	3.3	Pre_Pago	8985	0
00663	752	Masculino	31	9.8	Pos_Pago	8825	0
00664	549	Feminino	37	7.1	Pre_Pago	8307	0
00665	672	Feminino	36	8.7	Pos_Pago	3264	0
00666	517	Feminino	44	3	Pre_Pago	6822	0
00667	468	Feminino	52	8.3	Pos_Pago	9286	0
00668	715	Masculino	40	10.5	Pre_Pago	12820	0
00669	665	Feminino	33	7.3	Pre_Pago	10951	0
00670	751	Masculino	18	4.5	Pre_Pago	6964	1
00671	547	Masculino	59	4.9	Pre_Pago	4881	0
00672	708	Feminino	36	4.6	Pos_Pago	8271	0
00673	650	Feminino	24	4.8	Pre_Pago	10295	0
00674	662	Feminino	29	9.8	Pre_Pago	8897	0
00675	538	Masculino	43	6.4	Pre_Pago	9238	0
00676	566	Masculino	44	4.7	Pos_Pago	8666	0
00677	550	Masculino	43	11.1	Pos_Pago	5862	0
00678	660	Feminino	40	10.3	Pre_Pago	11438	0
00679	700	Masculino	37	6.7	Pos_Pago	5098	0
00680	492	Masculino	49	6.9	Pre_Pago	6591	0
00681	661	Masculino	40	10	Pre_Pago	9793	0
00682	698	Feminino	34	2.8	Pre_Pago	6108	1
00683	527	Masculino	67	10.2	Pre_Pago	10843	0
00684	571	Masculino	47	6.9	Pre_Pago	6315	0
00685	552	Masculino	57	6.2	Pre_Pago	6483	0
00686	506	Feminino	44	2.6	Pos_Pago	4214	0
00687	561	Masculino	31	6.8	Pre_Pago	6115	0
00688	730	Masculino	32	3.8	Pos_Pago	6726	0
00689	534	Feminino	33	9.7	Pos_Pago	8384	0
00690	498	Feminino	45	5.1	Pre_Pago	7249	0
00691	459	Feminino	37	4.9	Pre_Pago	3828	0
00692	564	Feminino	69	6	Pos_Pago	13000	0
00693	743	Masculino	67	5.5	Pos_Pago	5911	0
00694	577	Masculino	29	6	Pos_Pago	3872	1
00695	601	Masculino	37	7.2	Pre_Pago	9410	0
00696	694	Feminino	35	5	Pre_Pago	5552	0
00697	587	Masculino	26	8.5	Pre_Pago	11765	0
00698	753	Feminino	67	3.1	Pos_Pago	7533	0
00699	725	Feminino	48	9.6	Pre_Pago	8231	0
00700	551	Masculino	41	3.7	Pre_Pago	5451	0
00701	491	Masculino	43	3.9	Pre_Pago	7594	0
00702	795	Feminino	44	4	Pre_Pago	8306	0
00703	701	Feminino	33	6.4	Pre_Pago	9210	0
00704	599	Masculino	47	13.6	Pre_Pago	10430	0
00705	888	Masculino	43	5.4	Pos_Pago	4479	0
00706	584	Masculino	41	2.8	Pre_Pago	5655	0
00707	674	Masculino	39	6.3	Pre_Pago	7242	0
00708	657	Masculino	33	3.9	Pre_Pago	7159	0
00709	574	Feminino	51	5.1	Pre_Pago	7137	0
00710	590	Masculino	41	6.7	Pos_Pago	4952	0
00711	532	Feminino	38	3.1	Pre_Pago	7663	0
00712	562	Masculino	31	9.9	Pre_Pago	9288	0
00713	573	Masculino	40	6	Pre_Pago	13033	0
00714	563	Masculino	42	6.5	Pre_Pago	9654	0
00715	608	Masculino	35	8.4	Pre_Pago	10355	0
00716	572	Masculino	29	6.6	Pre_Pago	3821	0
00717	684	Feminino	44	1.6	Pre_Pago	5160	0
00718	655	Feminino	36	2.5	Pre_Pago	2227	0
00719	653	Feminino	33	6.6	Pre_Pago	12653	0
00720	468	Masculino	30	5	Pre_Pago	6357	0
00721	592	Feminino	45	4.4	Pre_Pago	5997	0
00722	611	Feminino	69	9.7	Pos_Pago	8596	0
00723	504	Feminino	57	3.8	Pre_Pago	6243	0
00724	676	Masculino	44	6.8	Pos_Pago	6019	0
00725	622	Feminino	43	8.1	Pos_Pago	7884	0
00726	501	Feminino	39	6.1	Pos_Pago	4878	0
00727	687	Feminino	20	6.7	Pos_Pago	3983	1
00728	594	Feminino	56	6.4	Pre_Pago	8856	0
00729	724	Feminino	19	4.6	Pre_Pago	8215	1
00730	500	Masculino	32	5.5	Pre_Pago	5960	0
00731	623	Feminino	58	8.2	Pre_Pago	8794	0
00732	563	Masculino	26	8.4	Pre_Pago	10116	0
00733	753	Feminino	31	3.5	Pre_Pago	13418	0
00734	486	Feminino	29	6.4	Pre_Pago	8016	0
00735	558	Feminino	28	6.2	Pre_Pago	6383	0
00736	444	Feminino	27	6	Pre_Pago	4704	0
00737	523	Masculino	31	3.5	Pos_Pago	12995	0
00738	687	Feminino	39	9.1	Pre_Pago	6076	0
00739	632	Masculino	28	8.7	Pos_Pago	4329	0
00740	522	Masculino	35	3.7	Pre_Pago	5508	0
00741	501	Feminino	41	4	Pre_Pago	7835	1
00742	596	Feminino	36	7.9	Pre_Pago	7116	0
00743	696	Masculino	67	5.1	Pre_Pago	7163	0
00744	496	Masculino	35	4.3	Pre_Pago	3925	0
00745	658	Masculino	26	6.8	Pos_Pago	5765	0
00746	601	Masculino	43	7.4	Pre_Pago	13537	0
00747	626	Feminino	40	6.9	Pre_Pago	6493	0
00748	526	Masculino	40	5.1	Pos_Pago	7140	0
00749	633	Masculino	31	3.9	Pre_Pago	7660	0
00750	577	Masculino	41	10.6	Pos_Pago	3669	0
00751	724	Feminino	33	6.5	Pre_Pago	9473	0
00752	666	Masculino	37	3.6	Pre_Pago	5185	1
00753	630	Feminino	51	5.6	Pre_Pago	7114	0
00754	628	Feminino	47	5.7	Pre_Pago	8209	0
00755	692	Feminino	31	6.3	Pos_Pago	7103	0
00756	730	Masculino	31	8.8	Pre_Pago	4423	0
00757	688	Feminino	29	7	Pre_Pago	7497	1
00758	618	Feminino	37	5.9	Pre_Pago	10370	0
00759	591	Masculino	49	3.6	Pos_Pago	3930	0
00760	562	Masculino	48	7.1	Pre_Pago	8265	0
00761	575	Masculino	38	6.8	Pre_Pago	5830	0
00762	565	Masculino	30	10.2	Pre_Pago	10830	0
00763	642	Masculino	28	2.7	Pre_Pago	5387	0
00764	651	Masculino	23	6.4	Pre_Pago	8583	0
00765	482	Masculino	35	7.9	Pos_Pago	6908	0
00766	620	Feminino	26	4.8	Pre_Pago	11813	0
00767	624	Masculino	40	7.8	Pre_Pago	6595	0
00768	544	Feminino	35	3.9	Pre_Pago	7350	0
00769	422	Masculino	31	5.6	Pre_Pago	6501	1
00770	610	Feminino	56	8.2	Pre_Pago	8461	0
00771	688	Feminino	27	9.7	Pre_Pago	8532	0
00772	542	Masculino	26	4.9	Pre_Pago	4994	0
00773	533	Feminino	35	5.3	Pre_Pago	11802	0
00774	570	Masculino	57	4.5	Pre_Pago	6484	0
00775	710	Masculino	48	4.2	Pos_Pago	14898	0
00776	688	Masculino	66	8.4	Pre_Pago	9974	0
00777	683	Feminino	41	4.2	Pre_Pago	14636	0
00778	446	Masculino	38	8.7	Pre_Pago	4058	0
00779	649	Feminino	43	2.4	Pre_Pago	11374	0
00780	560	Masculino	33	7.7	Pre_Pago	6199	0
00781	637	Masculino	51	2.8	Pre_Pago	5867	0
00782	640	Masculino	40	7.2	Pos_Pago	9397	0
00783	444	Feminino	40	4.5	Pre_Pago	6494	0
00784	658	Feminino	76	9.1	Pre_Pago	6361	0
00785	505	Masculino	34	3.4	Pre_Pago	10908	0
00786	631	Masculino	21	4.6	Pre_Pago	7555	0
00787	562	Masculino	34	6.8	Pre_Pago	5601	0
00788	676	Masculino	54	6.9	Pos_Pago	6895	0
00789	736	Feminino	31	10.8	Pre_Pago	4639	1
00790	500	Feminino	29	7.5	Pre_Pago	3445	0
00791	529	Feminino	32	2.5	Pre_Pago	12818	0
00792	652	Feminino	29	4.3	Pre_Pago	5051	1
00793	628	Masculino	60	9.2	Pre_Pago	6577	0
00794	543	Masculino	35	10.5	Pre_Pago	12950	0
00795	530	Masculino	41	3.6	Pre_Pago	4497	0
00796	662	Masculino	37	8.9	Pre_Pago	5067	0
00797	724	Feminino	43	1.3	Pos_Pago	4309	0
00798	545	Masculino	33	8.1	Pos_Pago	8170	0
00799	524	Masculino	41	14.8	Pre_Pago	11863	0
00800	569	Masculino	29	5.2	Pos_Pago	8496	0
00801	568	Masculino	44	9	Pre_Pago	5853	0
00802	578	Masculino	26	3.2	Pos_Pago	8191	0
00803	500	Feminino	35	5.1	Pre_Pago	7072	1
00804	526	Masculino	31	7.4	Pre_Pago	15524	0
00805	622	Masculino	44	1.6	Pre_Pago	5122	0
00806	559	Masculino	41	4.3	Pos_Pago	4047	0
00807	614	Masculino	45	4.1	Pos_Pago	9653	0
00808	652	Feminino	41	4.6	Pre_Pago	7441	0
00809	488	Masculino	33	5.5	Pre_Pago	5115	0
00810	644	Feminino	35	4.4	Pre_Pago	5380	0
00811	543	Masculino	36	9.5	Pre_Pago	7603	0
00812	465	Masculino	24	6.6	Pre_Pago	12763	0
00813	917	Feminino	50	10.9	Pre_Pago	5137	0
00814	562	Feminino	40	7.3	Pos_Pago	9840	0
00815	557	Masculino	35	7.5	Pre_Pago	4652	0
00816	526	Masculino	24	4.5	Pre_Pago	6925	0
00817	627	Masculino	33	10.3	Pos_Pago	11722	0
00818	760	Feminino	29	5.9	Pos_Pago	12195	0
00819	480	Feminino	40	2.8	Pre_Pago	5716	0
00820	608	Feminino	37	5.9	Pos_Pago	11629	0
00821	607	Masculino	26	7	Pre_Pago	7245	0
00822	659	Masculino	35	4.4	Pre_Pago	5865	0
00823	623	Masculino	46	6.8	Pre_Pago	6174	0
00824	606	Feminino	39	5.5	Pre_Pago	6147	0
00825	580	Masculino	42	4.3	Pos_Pago	4046	0
00826	577	Feminino	23	5.3	Pos_Pago	10729	0
00827	537	Masculino	52	8	Pos_Pago	7780	0
00828	582	Masculino	50	6.8	Pos_Pago	5904	0
00829	625	Masculino	32	4.6	Pre_Pago	8335	0
00830	570	Feminino	49	8.9	Pre_Pago	5318	0
00831	481	Feminino	31	6.8	Pre_Pago	5712	0
00832	636	Feminino	31	8.6	Pos_Pago	12723	0
00833	668	Masculino	39	6.5	Pos_Pago	9841	0
00834	653	Masculino	32	10.1	Pre_Pago	10110	0
00835	590	Masculino	25	1.7	Pre_Pago	5469	0
00836	574	Feminino	37	4.9	Pre_Pago	5218	0
00837	565	Feminino	20	2.2	Pos_Pago	7853	0
00838	544	Masculino	42	4.3	Pre_Pago	4783	0
00839	680	Feminino	28	3.9	Pre_Pago	7682	0
00840	443	Masculino	42	2.8	Pre_Pago	5993	0
00841	676	Masculino	43	1.7	Pre_Pago	5372	0
00842	702	Masculino	35	9.9	Pos_Pago	9267	0
00843	707	Masculino	37	6.7	Pre_Pago	4734	0
00844	622	Masculino	32	4.6	Pre_Pago	7092	0
00845	504	Masculino	32	6.9	Pos_Pago	6957	0
00846	610	Feminino	24	7	Pos_Pago	7621	0
00847	731	Masculino	39	11.6	Pre_Pago	7430	0
00848	603	Masculino	39	8	Pre_Pago	7665	0
00849	598	Feminino	46	5.5	Pre_Pago	5722	0
00850	613	Masculino	31	2.4	Pre_Pago	10550	0
00851	633	Feminino	39	5.2	Pos_Pago	8909	0
00852	581	Feminino	28	4.7	Pre_Pago	9575	0
00853	632	Feminino	44	6.6	Pre_Pago	14662	0
00854	499	Feminino	59	8	Pre_Pago	7434	0
00855	574	Feminino	45	4.8	Pre_Pago	11767	0
00856	810	Feminino	29	3.5	Pre_Pago	14990	0
00857	675	Masculino	50	4.1	Pos_Pago	9133	0
00858	608	Feminino	32	10.8	Pre_Pago	4651	0
00859	600	Feminino	41	5.5	Pos_Pago	5260	0
00860	554	Masculino	35	7.8	Pre_Pago	6550	0
00861	661	Masculino	40	4.7	Pre_Pago	9023	0
00862	663	Masculino	29	4.9	Pre_Pago	3833	0
00863	610	Feminino	30	8.2	Pre_Pago	8753	0
00864	555	Feminino	29	6.3	Pre_Pago	7276	0
00865	494	Masculino	27	7.7	Pre_Pago	5703	0
00866	559	Masculino	32	9	Pre_Pago	5941	0
00867	657	Feminino	28	2.9	Pos_Pago	6559	0
00868	813	Feminino	30	4.4	Pre_Pago	5480	0
00869	664	Masculino	41	4.2	Pos_Pago	17975	0
00870	533	Masculino	35	3.9	Pre_Pago	7719	0
00871	652	Masculino	36	9	Pre_Pago	5626	0
00872	614	Feminino	40	4.6	Pre_Pago	7836	0
00873	515	Masculino	30	5.3	Pre_Pago	9626	0
00874	618	Feminino	41	5.1	Pre_Pago	6705	1
00875	570	Feminino	29	3.3	Pos_Pago	9485	0
00876	503	Feminino	30	5.8	Pos_Pago	9226	0
00877	482	Feminino	36	5.5	Pre_Pago	5954	0
00878	598	Masculino	31	3.6	Pos_Pago	4756	0
00879	551	Masculino	23	5.9	Pre_Pago	9823	0
00880	515	Feminino	43	7.5	Pos_Pago	3951	0
00881	516	Feminino	32	8.7	Pre_Pago	4236	0
00882	777	Masculino	34	7.6	Pos_Pago	5316	0
00883	507	Masculino	44	4.3	Pre_Pago	5169	0
00884	560	Masculino	37	6.5	Pos_Pago	10580	0
00885	617	Feminino	35	7.6	Pos_Pago	5202	0
00886	530	Masculino	40	5.1	Pre_Pago	6910	0
00887	681	Feminino	60	4.9	Pre_Pago	4145	0
00888	485	Masculino	29	7.7	Pre_Pago	5616	0
00889	731	Masculino	25	5.5	Pre_Pago	5646	0
00890	572	Masculino	37	4.9	Pre_Pago	3408	0
00891	632	Masculino	50	6	Pre_Pago	3046	0
00892	608	Feminino	51	7.6	Pre_Pago	5350	0
00893	558	Masculino	35	3.2	Pre_Pago	8440	0
00894	556	Feminino	33	7.2	Pre_Pago	9404	0
00895	593	Masculino	31	7.1	Pos_Pago	8429	0
00896	527	Feminino	30	1.5	Pre_Pago	4906	1
00897	568	Masculino	50	7.4	Pre_Pago	11815	0
00898	634	Feminino	31	13	Pre_Pago	9825	0
00899	554	Masculino	35	6.2	Pos_Pago	6631	0
00900	496	Feminino	41	10	Pre_Pago	9803	0
00901	721	Feminino	37	2.2	Pre_Pago	8571	0
00902	590	Masculino	42	4.9	Pre_Pago	2401	0
00903	652	Feminino	29	8.7	Pos_Pago	3157	0
00904	651	Feminino	45	4.8	Pos_Pago	10702	0
00905	563	Feminino	50	5.9	Pre_Pago	11807	0
00906	553	Masculino	28	3.8	Pre_Pago	6685	0
00907	493	Feminino	50	6.7	Pre_Pago	4695	0
00908	615	Masculino	51	8.4	Pre_Pago	10561	0
00909	609	Feminino	38	6.2	Pre_Pago	6541	0
00910	570	Feminino	38	4.6	Pos_Pago	7955	0
00911	622	Feminino	41	2.4	Pre_Pago	10824	0
00912	608	Feminino	45	5.5	Pre_Pago	5792	0
00913	790	Feminino	40	6.5	Pos_Pago	9302	0
00914	538	Feminino	32	2.5	Pre_Pago	3917	0
00915	652	Feminino	52	8.2	Pos_Pago	8490	0
00916	538	Feminino	35	5.1	Pre_Pago	7587	0
00917	561	Masculino	27	5.4	Pre_Pago	20108	0
00918	636	Feminino	33	5	Pre_Pago	6525	0
00919	530	Masculino	33	4.5	Pre_Pago	6587	0
00920	656	Masculino	42	3.6	Pre_Pago	4603	0
00921	624	Feminino	24	8.5	Pre_Pago	12198	1
00922	542	Feminino	32	3.3	Pos_Pago	9391	0
00923	463	Feminino	35	8.2	Pre_Pago	8516	0
00924	646	Feminino	40	4.6	Pre_Pago	7725	0
00925	454	Masculino	37	4.8	Pre_Pago	11209	0
00926	718	Feminino	66	9.1	Pre_Pago	6341	0
00927	622	Feminino	37	6.4	Pre_Pago	9099	0
00928	630	Feminino	57	5.2	Pre_Pago	8677	0
00929	484	Feminino	41	3.4	Pre_Pago	11468	0
00930	592	Feminino	29	2.4	Pre_Pago	10069	0
00931	583	Masculino	52	4.9	Pos_Pago	5106	0
00932	495	Feminino	41	7.8	Pre_Pago	6258	0
00933	734	Feminino	34	4.2	Pre_Pago	17089	0
00934	546	Masculino	62	6.6	Pos_Pago	3649	0
00935	725	Masculino	34	6.1	Pos_Pago	5458	1
00936	564	Masculino	30	4.1	Pos_Pago	9756	0
00937	600	Masculino	52	9	Pre_Pago	5702	0
00938	618	Masculino	36	4.9	Pre_Pago	3746	0
00939	541	Masculino	38	2.8	Pre_Pago	5600	0
00940	656	Masculino	41	5.3	Pos_Pago	9392	0
00941	688	Masculino	34	4.2	Pos_Pago	10708	0
00942	539	Masculino	50	5.9	Pre_Pago	10380	0
00943	622	Masculino	49	14.9	Pre_Pago	12042	0
00944	574	Feminino	55	8.2	Pos_Pago	8650	0
00945	832	Feminino	36	4.8	Pre_Pago	10710	0
00946	528	Masculino	32	6.4	Pre_Pago	8785	0
00947	501	Masculino	41	7.5	Pos_Pago	4564	0
00948	666	Feminino	31	9.4	Pre_Pago	7343	0
00949	521	Masculino	43	7.3	Pre_Pago	11065	1
00950	472	Masculino	40	6	Pre_Pago	4659	0
00951	580	Masculino	61	4.4	Pos_Pago	5742	0
00952	726	Feminino	35	5.2	Pre_Pago	8054	0
00953	655	Masculino	34	6	Pre_Pago	13103	0
00954	666	Feminino	35	9.4	Pos_Pago	7403	0
00955	526	Masculino	25	5.9	Pre_Pago	9966	0
00956	585	Feminino	37	5.3	Pos_Pago	11401	0
00957	509	Feminino	39	3.8	Pos_Pago	6533	0
00958	776	Masculino	28	7.8	Pre_Pago	6713	0
00959	747	Feminino	52	5.1	Pre_Pago	7039	0
00960	546	Masculino	51	4.7	Pos_Pago	9210	0
00961	587	Feminino	51	3.6	Pre_Pago	4855	1
00962	714	Masculino	45	8.1	Pre_Pago	7867	0
00963	745	Masculino	32	6.7	Pos_Pago	5306	0
