ID_CLIENTE	SCORE_CREDITO	VALOR_TOTAL_ATRASOS_12M	QTD_CONSULTAS_CREDITO_12M	RENDIMENTO_MEDIO_12M	TEMPO_TRABALHO	IDADE	QTD_DEPENDENTES	LIMITE_INICIAL_CARTAO
2488	78	2061,7	2	6200	15	34	0	5900
2489	91	0	2	7830	4	18	2	8400
2490	69	2851,8	3	8540	10	32	2	4100
2491	75	1909,93	2	16180	24	42	2	9700
2492	85	0	1	8200	8	45	0	10600
2493	82	2347,92	2	15860	15	58	1	11200
2494	81	0	3	4170	13	37	0	2700
2495	71	1119,3	2	3200	13	28	2	3100
2496	79	1881,95	4	0	13	40	1	2700
2497	76	269,58	1	13050	23	62	0	8100
2498	82	0	2	9070	14	50	1	8600
2499	89	323,4	3	6680	14	29	1	9800
2500	81	0	2	11360	18	36	2	10400
